id	name	wiki_title	description	wiki_url
D004409	Dyskinesia, Drug-Induced		Description not found.	
D004410	Dyslexia	Dyslexia	"Dyslexia, also known as word blindness, is a learning disability that affects either reading, writing, or speaking. Different people are affected to different degrees. Problems may include difficulties in spelling words, reading quickly, writing words, ""sounding out"" words in the head, pronouncing words when reading aloud and understanding what one reads. Often these difficulties are first noticed at school. The difficulties are involuntary, and people with this disorder have a normal desire to learn. People with dyslexia have higher rates of attention deficit hyperactivity disorder (ADHD), developmental language disorders, and difficulties with numbers. Dyslexia is believed to be caused by the interaction of genetic and environmental factors. Some cases run in families. Dyslexia that develops due to a traumatic brain injury, stroke, or dementia is sometimes called ""acquired dyslexia"" or alexia. The underlying mechanisms of dyslexia result from differences within the brain's language processing. Dyslexia is diagnosed through a series of tests of memory, vision, spelling, and reading skills. Dyslexia is separate from reading difficulties caused by hearing or vision problems or by insufficient teaching or opportunity to learn. Treatment involves adjusting teaching methods to meet the person's needs. While not curing the underlying problem, it may decrease the degree or impact of symptoms. Treatments targeting vision are not effective. Dyslexia is the most common learning disability and occurs in all areas of the world. It affects 3–7% of the population; however, up to 20% of the general population may have some degree of symptoms. While dyslexia is more often diagnosed in boys, this is partly explained by a self-fulfilling referral bias among teachers and professionals. It has even been suggested that the condition affects men and women equally. Some believe that dyslexia is best considered as a different way of learning, with both benefits and downsides."	https://en.wikipedia.org/wiki/Dyslexia
D004411	Dyslexia, Acquired		Description not found.	
D004412	Dysmenorrhea	Dysmenorrhea	Dysmenorrhea, also known as period pain, painful periods or menstrual cramps, is pain during menstruation. Its usual onset occurs around the time that menstruation begins. Symptoms typically last less than three days. The pain is usually in the pelvis or lower abdomen. Other symptoms may include back pain, diarrhea or nausea. Dysmenorrhea can occur without an underlying problem. Underlying issues that can cause dysmenorrhea include uterine fibroids, adenomyosis, and most commonly, endometriosis. It is more common among those with heavy periods, irregular periods, those whose periods started before twelve years of age and those who have a low body weight. A pelvic exam and ultrasound in individuals who are sexually active may be useful for diagnosis. Conditions that should be ruled out include ectopic pregnancy, pelvic inflammatory disease, interstitial cystitis and chronic pelvic pain. Dysmenorrhea occurs less often in those who exercise regularly and those who have children early in life. Treatment may include the use of a heating pad. Medications that may help include NSAIDs such as ibuprofen, hormonal birth control and the IUD with progestogen. Taking vitamin B1 or magnesium may help. Evidence for yoga, acupuncture and massage is insufficient. Surgery may be useful if certain underlying problems are present. Estimates of the percentage of female adolescents and women of reproductive age affected are between 50% and 90%, and the Women's Health Concern estimates it to be around 80%. It is the most common menstrual disorder. Typically, it starts within a year of the first menstrual period. When there is no underlying cause, often the pain improves with age or following having a child.	https://en.wikipedia.org/wiki/Dysmenorrhea
D004415	Dyspepsia	Indigestion	"Indigestion, also known as dyspepsia or upset stomach, is a condition of impaired digestion. Symptoms may include upper abdominal fullness, heartburn, nausea, belching, flatulence or upper abdominal pain. People may also experience feeling full earlier than expected when eating. Indigestion is relatively common, affecting 20% of people at some point during their life, and is frequently caused by gastroesophageal reflux disease (GERD) or gastritis. Indigestion is subcategorized as either ""organic"" or ""functional dyspepsia"", but making the diagnosis can prove challenging for physicians. Organic indigestion is the result of an underlying disease, such as gastritis, peptic ulcer disease (an ulcer of the stomach or duodenum), or cancer. Functional indigestion (previously called non-ulcer dyspepsia) is indigestion without evidence of underlying disease. Functional indigestion is estimated to affect about 15% of the general population in western countries and accounts for a majority of dyspepsia cases. In patients who are 60 or older, or who have worrisome symptoms such as trouble swallowing, weight loss, or blood loss, an endoscopy (a procedure whereby a camera attached to a flexible tube is inserted down the throat and into the stomach) is recommended to further assess and find a potential cause. In patients younger than 60 years of age, testing for the bacteria H. pylori and if positive, treatment of the infection is recommended."	https://en.wikipedia.org/wiki/Indigestion
D004417	Dyspnea	Shortness of breath	"Shortness of breath (SOB), known as dyspnea (in AmE) or dyspnoea (in BrE), is an uncomfortable feeling of not being able to breathe well enough. The American Thoracic Society defines it as ""a subjective experience of breathing discomfort that consists of qualitatively distinct sensations that vary in intensity"", and recommends evaluating dyspnea by assessing the intensity of its distinct sensations, the degree of distress and discomfort involved, and its burden or impact on the patient's activities of daily living. Distinct sensations include effort/work to breathe, chest tightness or pain, and ""air hunger"" (the feeling of not enough oxygen). The tripod position is often assumed to be a sign. Dyspnea is a normal symptom of heavy physical exertion but becomes pathological if it occurs in unexpected situations, when resting or during light exertion. In 85% of cases it is due to asthma, pneumonia, Laryngopharyngeal reflux, cardiac ischemia, COVID-19, interstitial lung disease, congestive heart failure, chronic obstructive pulmonary disease, or psychogenic causes, such as panic disorder and anxiety (see Psychogenic disease and Psychogenic pain). The best treatment to relieve or even remove shortness of breath typically depends on the underlying cause."	https://en.wikipedia.org/wiki/Shortness_of_breath
D004418	Dyspnea, Paroxysmal		Description not found.	
D004421	Dystonia	Dystonia	Dystonia is a neurological hyperkinetic movement disorder  in which sustained or repetitive muscle contractions occur involuntarily, resulting in twisting and repetitive movements or abnormal fixed postures. The movements may resemble a tremor. Dystonia is often intensified or exacerbated by physical activity, and symptoms may progress into adjacent muscles. The disorder may be hereditary or caused by other factors such as birth-related or other physical trauma, infection, poisoning (e.g., lead poisoning) or reaction to pharmaceutical drugs, particularly neuroleptics, or stress. Treatment must be highly customized to the needs of the individual and may include oral medications, chemodenervation botulinum neurotoxin injections, physical therapy, or other supportive therapies, and surgical procedures such as deep brain stimulation.	https://en.wikipedia.org/wiki/Dystonia
D004433	Earache	Ear pain	Ear pain, also known as earache or otalgia, is pain in the ear. Primary ear pain is pain that originates from the ear. Secondary ear pain is a type of referred pain, meaning that the source of the pain differs from the location where the pain is felt. Most causes of ear pain are non-life-threatening. Primary ear pain is more common than secondary ear pain, and it is often due to infection or injury. The conditions that cause secondary (referred) ear pain are broad and range from temporomandibular joint syndrome to inflammation of the throat. In general, the reason for ear pain can be discovered by taking a thorough history of all symptoms and performing a physical examination, without need for imaging tools like a CT scan. However, further testing may be needed if red flags are present like hearing loss, dizziness, ringing in the ear or unexpected weight loss. Management of ear pain depends on the cause. If there is a bacterial infection, antibiotics are sometimes recommended and over the counter pain medications can help control discomfort. Some causes of ear pain require a procedure or surgery. 83 percent of children have at least one episode of a middle ear infection by three years of age.	https://en.wikipedia.org/wiki/Ear_pain
D004438	Ecchymosis	Bruise	"A bruise, also known as a contusion, is a type of hematoma of tissue, the most common cause being capillaries damaged by trauma, causing localized bleeding that extravasates into the surrounding interstitial tissues. Most bruises occur close enough to the epidermis such that the bleeding causes a visible discoloration. The bruise then remains visible until the blood is either absorbed by tissues or cleared by immune system action. Bruises which do not blanch under pressure can involve capillaries at the level of skin, subcutaneous tissue, muscle, or bone.  Bruises are not to be confused with other similar-looking lesions. Such lesions include petechia (less than 3 mm (0.12 in), resulting from numerous and diverse etiologies such as adverse reactions from medications such as warfarin, straining, asphyxiation, platelet disorders and diseases such as cytomegalovirus); and purpura (3–10 mm (0.12–0.39 in)), classified as palpable purpura or non-palpable purpura and indicating various pathologic conditions such as thrombocytopenia. Additionally, although many terminology schemas treat an ecchymosis (plural, ecchymoses) (over 1 cm (0.39 in)) as synonymous with a bruise, in some other schemas, an ecchymosis is differentiated by its remoteness from the source and cause of bleeding, with blood dissecting through tissue planes and settling in an area remote from the site of trauma or even nontraumatic pathology, such as in periorbital ecchymosis (""raccoon eyes""), arising from a basilar skull fracture or from a neuroblastoma. As a type of hematoma, a bruise is always caused by internal bleeding into the interstitial tissues which does not break through the skin, usually initiated by blunt trauma, which causes damage through physical compression and deceleration forces. Trauma sufficient to cause bruising can occur from a wide variety of situations including accidents, falls, and surgeries. Disease states such as insufficient or malfunctioning platelets, other coagulation deficiencies, or vascular disorders, such as venous blockage associated with severe allergies can lead to the formation of purpura which is not to be confused with trauma-related bruising/contusion. If the trauma is sufficient to break the skin and allow blood to escape the interstitial tissues, the injury is not a bruise but bleeding, a different variety of hemorrhage. Such injuries may be accompanied by bruising elsewhere."	https://en.wikipedia.org/wiki/Bruise
D004454	Echolalia	Echolalia	"Echolalia is the repetition of vocalizations made by another person; when repeated by the same person, it is called palilalia. In its profound form it is automatic and effortless. It is one of the echophenomena, closely related to echopraxia, the automatic repetition of movements made by another person; both are ""subsets of imitative behavior"" whereby sounds or actions are imitated ""without explicit awareness"". Echolalia may be an immediate reaction to a stimulus or may be delayed. Echolalia occurs in many cases of autism spectrum disorder, ADHD, and Tourette syndrome. It may also occur in several other neurological conditions such as some forms of dementia or stroke-related aphasia. The word ""echolalia"" is derived from the Greek ἠχώ (ēchō), meaning ""echo"" or ""to repeat"", and λαλιά (laliá) meaning ""speech"" or ""talk"" (of onomatopoeic origin, from the verb λαλέω (laléo), meaning ""to talk"")."	https://en.wikipedia.org/wiki/Echolalia
D004487	Edema	Edema	Edema (American English) or oedema (Commonwealth English), also known as  dropsy, hydropsy, fluid retention, or simply swelling, is the buildup of fluid in a bodily tissue. Most commonly, the legs or arms are affected. Besides observable swelling, symptoms may include skin that feels tight, the area feeling heavy, and joint stiffness. Other symptoms depend on the underlying cause. Causes may include venous insufficiency, heart failure, kidney problems, low protein levels, liver problems, deep vein thrombosis, infections, kwashiorkor, angioedema, certain medications, and lymphedema. It may also occur in people who are immobilized (as by stroke, spinal cord injury, or aging), even temporarily (as by prolonged sitting or standing), and during menstruation or pregnancy. The condition is more concerning if it starts suddenly, or if pain or shortness of breath is present. Treatment depends on the underlying cause. If the underlying mechanism involves sodium retention, decreased salt intake and a diuretic may be used. Elevating the legs and support stockings may be useful for edema of the legs. Older people are more commonly affected. The word is from the Ancient Greek οἴδημα oídēma ('swelling').	https://en.wikipedia.org/wiki/Edema
D004489	Edema, Cardiac		Description not found.	
D004614	Emaciation	Emaciation	Emaciation is defined as the state of extreme thinness from absence of body fat and muscle wasting usually resulting from malnutrition.	https://en.wikipedia.org/wiki/Emaciation
D004688	Encopresis	Encopresis	Encopresis (from Ancient Greek  ἐγκόπρησις, enkóprēsis) is repeated passage of stool in inappropriate places by a child who is developmentally expected to be toilet trained. The term is most commonly used to describe fecal soiling associated with chronic constipation and overflow incontinence, though it may also refer to non-retentive fecal soiling without constipation. In psychiatric classification systems such as the DSM-5, encopresis is categorized as an elimination disorder. This term is usually applied to children, and where the symptom is present in adults, it is more commonly known as fecal incontinence (including fecal soiling, fecal leakage or fecal seepage).	https://en.wikipedia.org/wiki/Encopresis
D004884	Eructation	Belching	Belching (also called burping and eructation) is the audible release of gas from the upper gastrointestinal tract (esophagus and stomach) of humans, and other animals into the pharynx, and usually out through the mouth. In humans, belching can be caused by normal eating processes, or as a side effect of other medical conditions. When belching is excessive, it may be classed as a belching disorder, one of the gastroduodenal disorders. Belching is a frequent symptom of gastroesophageal reflux disease (GERD) but this is distinct from a belching disorder. There is a range of levels of social acceptance for burping: within certain contexts and cultures, burping is acceptable. In some cultures and situations it may even be perceived as humorous, while in others it is seen as impolite or even offensive and therefore unacceptable. An infant often accumulates gas when feeding, and this needs to be vented by way of burping. To burp the baby is the common expression. Belching is also very common among other mammals. In particular, burping by domesticated ruminants, such as cows or sheep, is a major contributor of methane emissions and may have a negative effect on the environment. Significant research is being done to find mitigation strategies for ruminant burping, such as by modifying the animals' diets with Asparagopsis taxiformis, a type of red algae.	https://en.wikipedia.org/wiki/Belching
D005130	Eye Hemorrhage		Description not found.	
D005132	Eye Manifestations		Description not found.	
D005157	Facial Pain		Description not found.	
D005158	Facial Paralysis		Description not found.	
D005183	Failure to Thrive		Description not found.	
D005207	Fasciculation	Fasciculation	A fasciculation, or muscle twitch, is a spontaneous, involuntary muscle contraction and relaxation, involving fine muscle fibers. They are common, with as many as 70% of people experiencing them. They can be benign, or associated with more serious conditions.  When no cause or pathology is identified, they are diagnosed as benign fasciculation syndrome.	https://en.wikipedia.org/wiki/Fasciculation
D005221	Fatigue	Fatigue	Fatigue is a state of being without energy for a prolonged period of time. The word fatigue is used in two contexts: in the medical sense, and in the sense of normal tiredness. In the medical sense, fatigue is seen as a symptom, and is sometimes associated with medical conditions including autoimmune disease, organ failure, mood disorders, heart disease, infectious diseases, and post-infectious-disease states. However, fatigue is complex and in up to a third of primary care cases no medical or psychiatric diagnosis is found. In the sense of tiredness, fatigue often follows prolonged physical or mental activity. Physical fatigue results from muscle fatigue brought about by intense physical activity. Mental fatigue results from prolonged periods of cognitive activity which impairs cognitive ability, can manifest as sleepiness, lethargy, or directed attention fatigue, and can also impair physical performance.	https://en.wikipedia.org/wiki/Fatigue
D005222	Mental Fatigue		Description not found.	
D005262	Feminization	Feminization	"Feminization most commonly refers to:  Feminization (sociology), a perceived societal shift of gender roles toward the characteristically ""female"" Feminization (biology), the hormonally induced development of female sexual characteristics Feminization (sexual activity), a sexual or lifestyle practice where a person assumes a female role Feminization may also refer to:"	https://en.wikipedia.org/wiki/Feminization
D005311	Fetal Hypoxia		Description not found.	
D005316	Fetal Distress		Description not found.	
D005320	Fetal Macrosomia		Description not found.	
D005334	Fever	Fever	"Fever or pyrexia in humans is a symptom of an anti-infection defense mechanism that appears with body temperature exceeding the normal range caused by an increase in the body's temperature set point in the hypothalamus. There is no single agreed-upon upper limit for normal temperature: sources use values ranging between 37.2 and 38.3 °C (99.0 and 100.9 °F) in humans. The increase in set-point triggers increased muscle contractions and causes a feeling of cold or chills. This results in greater heat production and efforts to conserve heat. When the set-point temperature returns to normal, a person feels hot, becomes flushed, and may begin to sweat. Rarely a fever may trigger a febrile seizure, with this being more common in young children. Fevers do not typically go higher than 41 to 42 °C (106 to 108 °F). A fever can be caused by many medical conditions ranging from non-serious to life-threatening. This includes viral, bacterial, and parasitic infections—such as influenza, the common cold, meningitis, urinary tract infections, appendicitis, Lassa fever, COVID-19, and malaria. Non-infectious causes include vasculitis, deep vein thrombosis, connective tissue disease, side effects of medication or vaccination, and cancer. It differs from hyperthermia, in that hyperthermia is an increase in body temperature over the temperature set point, due to either too much heat production or not enough heat loss. Treatment to reduce fever is generally not required. Treatment of associated pain and inflammation, however, may be useful and help a person rest. Medications such as ibuprofen or paracetamol (acetaminophen) may help with this as well as lower temperature. Children younger than three months require medical attention, as might people with serious medical problems such as a compromised immune system or people with other symptoms. Hyperthermia requires treatment. Fever is one of the most common medical signs. It is part of about 30% of healthcare visits by children and occurs in up to 75% of adults who are seriously sick. While fever evolved as a defense mechanism, treating a fever does not appear to improve or worsen outcomes. Fever is often viewed with greater concern by parents and healthcare professionals than is usually deserved, a phenomenon known as ""fever phobia""."	https://en.wikipedia.org/wiki/Fever
D005335	Fever of Unknown Origin		Description not found.	
D005414	Flatulence	Flatulence	"Flatulence is the expulsion of gas from the intestines via the anus, commonly referred to as farting. ""Flatus"" is the medical word for gas generated in the stomach or bowels. A proportion of intestinal gas may be swallowed environmental air; hence, flatus is not entirely generated in the stomach or bowels. The scientific study of this area of medicine is termed flatology.  Passing gas is a normal bodily process. Flatus is brought to the rectum and pressurized by muscles in the intestines. It is normal to pass flatus (""to fart""), though volume and frequency vary greatly among individuals. It is also normal for intestinal gas to have a feculent or unpleasant odor, which may be intense. The noise commonly associated with flatulence is produced by the anus and buttocks, which act together in a manner similar to that of an embouchure. Both the sound and odor are sources of embarrassment, annoyance or amusement (flatulence humor). Many societies have a  taboo about flatus. Thus, many people either let their flatus out quietly or even hold it completely. However, holding flatus inside the bowels for long periods is not healthy. There are several general symptoms related to intestinal gas: pain, bloating and abdominal distension, excessive flatus volume, excessive flatus odor, and gas incontinence. Furthermore, eructation (colloquially known as ""burping"") is sometimes included under the topic of flatulence. When excessive or malodorous, flatus can be a sign of a health disorder, such as irritable bowel syndrome, celiac disease or lactose intolerance."	https://en.wikipedia.org/wiki/Flatulence
D005483	Flushing	Flushing	Flushing may refer to:	https://en.wikipedia.org/wiki/Flushing
D005600	Fragile X Syndrome	Fragile X syndrome	Fragile X syndrome (FXS) is a genetic neurodevelopmental disorder. The average IQ in males with FXS is under 55, while affected females tend to be in the borderline to normal range, typically around 70–85. Physical features may include a long and narrow face, large ears, flexible fingers, and large testicles. About a third of those affected have features of autism such as problems with social interactions and delayed speech. Hyperactivity is common, and seizures occur in about 10%. Males are usually more affected than females. This disorder and finding of fragile X syndrome has an X-linked dominant inheritance. It is typically caused by an expansion of the CGG triplet repeat within the FMR1 (fragile X messenger ribonucleoprotein 1) gene on the X chromosome. This results in silencing (methylation) of this part of the gene and a deficiency of the resultant protein (FMRP), which is required for the normal development of connections between neurons. Diagnosis requires genetic testing to determine the number of CGG repeats in the FMR1 gene. Normally, there are between 5 and 40 repeats; fragile X syndrome occurs with more than 200. A premutation is said to be present when the gene has between 55 and 200 repeats; females with a premutation have an increased risk of having an affected child. Testing for premutation carriers may allow for genetic counseling. There is no cure or approved medications for treating the condition. Early intervention is recommended, as it provides the most opportunity for developing a full range of skills. These interventions may include special education, occupational therapy, speech therapy, physical therapy, or behavioral therapy. Medications may be used to treat associated anxiety, seizures, mood problems, aggressive behavior, or ADHD. Fragile X syndrome tends to show more symptoms on affected males since females have another X chromosome which can compensate for the damaged one. Fragile X syndrome is the most common cause of inherited intellectual disability, affecting an estimated 1 per 4,000 people. It is also the most common single gene cause of autism.	https://en.wikipedia.org/wiki/Fragile_X_syndrome
D005683	Gagging	Gag	A gag is usually an item or device designed to prevent speech, often as a restraint device to stop the subject from calling for help and keep its wearer silent. This is usually done by blocking the mouth, partially or completely, or attempting to prevent the tongue, lips, or jaw from moving in the normal patterns of speech. The use of gags is commonly depicted in soap operas and crime fiction, particularly in comics, novels and films. Courts have been known to gag certain people, such as the civil rights activist Bobby Seale. This practice has been criticized as inhumane.	https://en.wikipedia.org/wiki/Gag
D005862	Gerstmann Syndrome		Description not found.	
D005884	Gingival Hemorrhage		Description not found.	
D005926	Glossalgia	Burning mouth syndrome	"Burning mouth syndrome (BMS) is a burning, tingling or scalding sensation in the mouth, lasting for at least four to six months, with no underlying known dental or medical cause. No related signs of disease are found in the mouth.  People with burning mouth syndrome may also have a subjective xerostomia (dry mouth sensation where no cause can be found such as reduced salivary flow), paraesthesia (altered sensation such as tingling in the mouth), or an altered sense of taste or smell. A burning sensation in the mouth can be a symptom of another disease when local or systemic factors are found to be implicated; this is not considered to be burning mouth syndrome,  which is a syndrome of medically unexplained symptoms.  The International Association for the Study of Pain defines burning mouth syndrome as ""a distinctive nosological entity characterized by unremitting oral burning or similar pain in the absence of detectable mucosal changes"" and ""burning pain in the tongue or other oral mucous membranes"", and the International Headache Society defines it as ""an intra-oral burning sensation for which no medical or dental cause can be found"". To ensure the correct diagnosis of burning mouth syndrome, Research Diagnostic Criteria (RDC/BMS) have been developed. Insufficient evidence leaves it unclear if effective treatments exist."	https://en.wikipedia.org/wiki/Burning_mouth_syndrome
D006209	Halitosis	Bad breath	Bad breath, also known as halitosis, is a symptom in which a noticeably unpleasant breath odour is present. It can result in anxiety among those affected. It is also associated with depression and symptoms of obsessive compulsive disorder. The concerns of bad breath may be divided into genuine and non-genuine cases. Of those who have genuine bad breath, about 85% of cases come from inside the mouth. The remaining cases are believed to be due to disorders in the nose, sinuses, throat, lungs, esophagus, or stomach. Rarely, bad breath can be due to an underlying serious medical condition such as liver failure, ketoacidosis, or fecal vomiting. Non-genuine cases occur when someone complains of having bad breath, but other people cannot detect it. This is estimated to make up between 5% and 72% of cases. The treatment depends on the underlying cause. Initial efforts may include tongue cleaning, mouthwash, and flossing. Tentative evidence supports the use of mouthwash containing chlorhexidine or cetylpyridinium chloride. While there is tentative evidence of benefit from the use of a tongue cleaner, it is insufficient to draw clear conclusions. Treating underlying disease such as gum disease, tooth decay, tonsil stones, or gastroesophageal reflux disease may help. Counselling may be useful for those who falsely believe that they have bad breath. The estimated rates of bad breath vary from 6% to 50% of the population. Concern about bad breath is the third most common reason people seek dental care, after tooth decay and gum disease. It is believed to become more common as people age. Bad breath is viewed as a social taboo and those affected may be stigmatized. People in the United States spend more than $1 billion per year on mouthwash to treat it.	https://en.wikipedia.org/wiki/Bad_breath
D006212	Hallucinations	Hallucination	"A hallucination is a perception in the absence of an external context stimulus that has the compelling sense of reality. They are distinguishable from several related phenomena, such as dreaming (REM sleep), which does not involve wakefulness; pseudohallucination, which does not mimic real perception, and is accurately perceived as unreal; illusion, which involves distorted or misinterpreted real perception; and mental imagery, which does not mimic real perception, and is under voluntary control. Hallucinations also differ from ""delusional perceptions"", in which a correctly sensed and interpreted stimulus (i.e., a real perception) is given some additional significance. Hallucinations can occur in any sensory modality—visual, auditory, olfactory, gustatory, tactile, proprioceptive, equilibrioceptive, nociceptive, thermoceptive and chronoceptive. Hallucinations are referred to as multimodal if multiple sensory modalities occur. A mild form of hallucination is known as a disturbance, and can occur in most of the senses above. These may be things like seeing movement in peripheral vision, or hearing faint noises or voices. Auditory hallucinations are very common in schizophrenia. They may be benevolent (telling the subject good things about themselves) or malicious (cursing the subject). 55% of auditory hallucinations are malicious in content, for example, people talking about the subject, not speaking to them directly. Like auditory hallucinations, the source of the visual counterpart can also be behind the subject. This can produce a feeling of being looked or stared at, usually with malicious intent. Frequently, auditory hallucinations and their visual counterpart are experienced by the subject together. Hypnagogic hallucinations and hypnopompic hallucinations are considered normal phenomena. Hypnagogic hallucinations can occur as one is falling asleep and hypnopompic hallucinations occur when one is waking up. Hallucinations can be associated with drug use (particularly deliriants), sleep deprivation, psychosis (including stress-related psychosis), neurological disorders, and delirium tremens. Many hallucinations happen also during sleep paralysis. The word ""hallucination"" itself was introduced into the English language by the 17th-century physician Sir Thomas Browne in 1646 from the derivation of the Latin word alucinari meaning to wander in the mind. For Browne, hallucination means a sort of vision that is ""depraved and receive[s] its objects erroneously""."	https://en.wikipedia.org/wiki/Hallucination
D006261	Headache	Headache	A headache, also known as cephalalgia, is the symptom of pain in the face, head, or neck. It can occur as a migraine, tension-type headache, or cluster headache. There is an increased risk of depression in those with severe headaches. Headaches can occur as a result of many conditions. There are a number of different classification systems for headaches. The most well-recognized is that of the International Headache Society, which classifies it into more than 150 types of primary and secondary headaches. Causes of headaches may include dehydration; fatigue; sleep deprivation; stress; the effects of medications (overuse) and recreational drugs, including withdrawal; viral infections; loud noises; head injury; rapid ingestion of a very cold food or beverage; and dental or sinus issues (such as sinusitis). Treatment of a headache depends on the underlying cause, but for mild to moderate headaches, pain relievers are often used. A headache is one of the most commonly experienced of all physical discomforts. About half of adults have a headache in a given year. Tension headaches are the most common, affecting 24.9% of the population followed by migraine headaches which affect 14.1%.	https://en.wikipedia.org/wiki/Headache
D006311	Hearing Disorders		Description not found.	
D006312	Hearing Loss, Bilateral		Description not found.	
D006313	Hearing Loss, Central		Description not found.	
D006314	Hearing Loss, Conductive		Description not found.	
D006315	Hearing Loss, Functional		Description not found.	
D006316	Hearing Loss, High-Frequency		Description not found.	
D006317	Hearing Loss, Noise-Induced		Description not found.	
D006319	Hearing Loss, Sensorineural		Description not found.	
D006337	Heart Murmurs		Description not found.	
D006356	Heartburn	Heartburn	Heartburn is a burning sensation felt behind the breastbone. It is a symptom that is commonly linked to acid reflux and is often triggered by food. Lying down, bending, lifting, and performing certain exercises can exacerbate heartburn. Causes include acid reflux, gastroesophageal reflux disease (GERD), damage to the esophageal lining, bile acid, mechanical stimulation to the esophagus, and esophageal hypersensitivity. Heartburn affects 25% of the population at least once a month. Endoscopy and esophageal pH monitoring can be used to evaluate heartburn. Some causes of heartburn, such as GERD, may be diagnosed based on symptoms alone. Potential differential diagnoses for heartburn include motility disorders, ulcers, inflammation of the esophagus, and medication side effects. Lifestyle changes, such as losing weight and avoiding fatty foods, can improve heartburn. Over-the-counter alginates or antacids can help with mild or occasional heartburn. Heartburn treatment primarily involves antisecretory medications like H2 receptor antagonists (H2RAs) and proton-pump inhibitors (PPIs).	https://en.wikipedia.org/wiki/Heartburn
D006396	Hematemesis	Hematemesis	Hematemesis is the vomiting of blood. It can be confused with hemoptysis (coughing up blood) or epistaxis (nosebleed), which are more common. The source is generally the upper gastrointestinal tract, typically above the suspensory muscle of duodenum. It may be caused by ulcers, tumors of the stomach or esophagus, varices, prolonged and vigorous retching, gastroenteritis, ingested blood (from bleeding in the mouth, nose, or throat), or certain drugs. However, this is not found in stomach viruses (norovirus, rotovirus, etc.) Hematemesis is treated as a medical emergency, with treatments based on the amount of blood loss. Investigations include endoscopy. Any blood loss may be corrected with intravenous fluids and blood transfusions. Patients may need to avoid taking anything by mouth.	https://en.wikipedia.org/wiki/Hematemesis
D006423	Hemianopsia	Hemianopsia	Hemianopsia, or hemianopia, is a loss of vision or blindness (anopsia) in half the visual field, usually on one side of the vertical midline. The most common causes of this damage are stroke, brain tumor, and trauma. This article deals only with permanent hemianopsia, and not with transitory or temporary hemianopsia, as identified by William Wollaston PRS in 1824. Temporary hemianopsia can occur in the aura phase of migraine.	https://en.wikipedia.org/wiki/Hemianopsia
D006429	Hemiplegia	Hemiparesis	Hemiparesis, also called unilateral paresis, is the weakness of one entire side of the body (hemi- meaning 'half'). Hemiplegia, in its most severe form, is the complete paralysis of one entire side of the body. Either hemiparesis or hemiplegia can result from a variety of medical causes, including congenital conditions, blunt trauma, tumors, traumatic brain injury, and stroke.	https://en.wikipedia.org/wiki/Hemiparesis
D006456	Hemoglobinuria	Hemoglobinuria	Hemoglobinuria is a condition in which the oxygen transport protein hemoglobin is found in abnormally high concentrations in the urine. The condition is caused by excessive intravascular hemolysis, in which large numbers of red blood cells (RBCs) are destroyed, thereby releasing free hemoglobin into the plasma. Excess hemoglobin is filtered by the kidneys, which excrete it into the urine, giving urine a discolored appearance.	https://en.wikipedia.org/wiki/Hemoglobinuria
D006469	Hemoptysis	Hemoptysis	Hemoptysis or haemoptysis is the discharge of blood or blood-stained mucus through the mouth coming from the bronchi, larynx, trachea, or lungs. In other words, it is the airway bleeding, and does not necessarily involve coughing. This can occur with lung cancer, infections such as tuberculosis, bronchitis, or pneumonia, and certain cardiovascular conditions. Hemoptysis is considered massive at 300 mL (11 imp fl oz; 10 US fl oz).  In such cases, there are always severe injuries. The primary danger comes from choking, rather than blood loss.	https://en.wikipedia.org/wiki/Hemoptysis
D006472	Oral Hemorrhage		Description not found.	
D006606	Hiccup	Hiccup	"A hiccup (scientific name singultus, from Latin for ""sob, hiccup""; also spelled hiccough) is an involuntary contraction (myoclonic jerk) of the diaphragm that may repeat several times per minute. The hiccup is an involuntary action involving a reflex arc. Once triggered, the reflex causes a contraction of the diaphragm followed by the closure of the glottis, the space between the vocal cords, in about 35 milliseconds, which results in the ""hic"" sound. Hiccups may occur individually or in bouts. The rhythm of the hiccup, or the time between hiccups, tends to be relatively constant. A bout of hiccups generally resolves itself without intervention, although many home remedies are often used to attempt to shorten the duration. Medical treatment is occasionally necessary in cases of chronic hiccups."	https://en.wikipedia.org/wiki/Hiccup
D006628	Hirsutism	Hirsutism	"Hirsutism is excessive body hair on parts of the body where hair is normally absent or minimal. The word is from the early 17th century: from Latin hirsutus meaning ""hairy"". It usually refers to a male pattern of hair growth in a female that may be a sign of a more serious medical condition, especially if it develops well after puberty. Cultural stigma against hirsutism can cause much psychological distress and social difficulty. Discrimination based on facial hirsutism often leads to the avoidance of social situations and to symptoms of anxiety and depression. Hirsutism is usually the result of an underlying endocrine imbalance, which may be adrenal, ovarian, or central. It can be caused by increased levels of androgen hormones. The amount and location of the hair is measured by a Ferriman–Gallwey score. It is different from hypertrichosis, which is excessive hair growth anywhere on the body. Treatments may include certain birth control pills, antiandrogens, or insulin sensitizers. Hirsutism affects between 5 and 15% of women across all ethnic backgrounds. Depending on the definition and the underlying data, approximately 40% of women have some degree of facial hair. About 10 to 15% of cases of hirsutism are idiopathic with no known cause."	https://en.wikipedia.org/wiki/Hirsutism
