id	name	wiki_title	description	wiki_url
DOID:12185	otosclerosis	Otosclerosis	Otosclerosis is a condition of the middle and inner ear where portions of the dense enchondral layer of the bony labyrinth remodel into one or more lesions of irregularly-laid spongy bone. As the lesions reach the stapes the bone is resorbed, then hardened (sclerotized), which limits its movement and results in hearing loss, tinnitus, vertigo or a combination of these. The term otosclerosis is something of a misnomer: much of the clinical course is characterized by lucent rather than sclerotic bony changes, so the disease is also known as otospongiosis.	https://en.wikipedia.org/wiki/Otosclerosis
DOID:12236	primary biliary cirrhosis	Primary biliary cholangitis	"Primary biliary cholangitis (PBC), previously known as primary biliary cirrhosis, is an autoimmune disease of the liver. It results from a slow, progressive destruction of the small bile ducts of the liver, causing bile and other toxins to build up in the liver, a condition called cholestasis. Further slow damage to the liver tissue can lead to scarring, fibrosis, and eventually cirrhosis. Common symptoms are tiredness, itching, and in more advanced cases, jaundice. In early cases, the only changes may be those seen in blood tests. PBC is a relatively rare disease, affecting up to one in 3,000–4,000 people.  As with many other autoimmune diseases, it is much more common in women, with a sex ratio of at least 9:1 female to male. The reasons for this disparity are unclear, but may involve the expression of sex hormones such as estrogen, which impact immune system response. The condition has been recognised since at least 1851, and was named ""primary biliary cirrhosis"" in 1949. Because cirrhosis is a feature only of advanced disease, a change of its name to ""primary biliary cholangitis"" was proposed by patient advocacy groups in 2014."	https://en.wikipedia.org/wiki/Primary_biliary_cholangitis
DOID:12306	vitiligo	Vitiligo	Vitiligo ( VIT-ih-LY-goh) is a chronic autoimmune disorder that causes skin to lose pigment (specifically melanin, which gives the skin color) in patches that vary in size and can appear anywhere on the body. The development of vitiligo is linked to aberrant attachments between melanocytes (which produce melanin) and laminins, an extracellular protein. The disorder is thought to be caused by immune system changes with potential genetic factors. Often first appearing by young adulthood, it may be triggered by environmental factors, sun or chemical exposure, stress, and physical trauma. The most common form tends to affect more skin over time, with potential treatments including topical medications and light therapy. In antiquity, the disorder was often conflated with leprosy, an infectious disease. Some public figures have had vitiligo, such as the singer Michael Jackson, who obscured his condition until it affected his entire body.	https://en.wikipedia.org/wiki/Vitiligo
DOID:12361	Graves' disease	Graves' disease	Graves' disease, also known as toxic diffuse goiter, Basedow's disease or Flajani-Graves-Basedow disease, is an autoimmune disease that affects the thyroid. It frequently results in, and is the most common cause of, hyperthyroidism. It also often results in an enlarged thyroid. Signs and symptoms of hyperthyroidism may include irritability, muscle weakness, sleeping problems, a fast heartbeat, poor tolerance of heat, diarrhea and unintentional weight loss. Other symptoms may include thickening of the skin on the shins, known as pretibial myxedema, and eye bulging, a condition caused by Graves' ophthalmopathy. About 25 to 30% of people with the condition develop eye problems. The exact cause of the disease is unclear, but symptoms are a result of antibodies binding to receptors on the thyroid, causing over-expression of thyroid hormone. Persons are more likely to be affected if they have a family member with the disease. If one monozygotic twin (identical twin) is affected, a 30% chance exists that the other twin will also have the disease. The onset of disease may be triggered by physical or emotional stress, infection, or by giving birth. Those with other autoimmune diseases such as type 1 diabetes and rheumatoid arthritis are more likely to be affected. Smoking increases the risk of disease and may worsen eye problems. The disorder results from an antibody, called thyroid-stimulating immunoglobulin (TSI), that has a similar effect to thyroid-stimulating hormone (TSH). These TSI antibodies cause the thyroid gland to produce excess thyroid hormones. The diagnosis may be suspected based on symptoms and confirmed with blood tests and radioiodine uptake. Typically, blood tests show a raised T3 and T4, low TSH, increased radioiodine uptake in all areas of the thyroid, and TSI antibodies. The three treatment options are radioiodine therapy, medications, and thyroid surgery. Radioiodine therapy involves taking iodine-131 by mouth, which is then concentrated in the thyroid and destroys it over weeks to months. The resulting hypothyroidism is treated with synthetic thyroid hormones. Medications such as beta blockers may control some of the symptoms, and antithyroid medications such as methimazole may temporarily help people, while other treatments are having an effect. Surgery to remove the thyroid is another option. Eye problems may require additional treatments. Graves' disease develops in about 0.5% of males and 3.0% of females. It occurs about 7.5 times more often in women than in men. Often, it starts between the ages of 40 and 60, but can begin at any age. It is the most common cause of hyperthyroidism in the United States (about 50 to 80% of cases). The condition is named after Irish surgeon Robert Graves, who described it in 1835. Many prior descriptions also exist.	https://en.wikipedia.org/wiki/Graves%27_disease
DOID:12365	malaria	Malaria	Malaria is a mosquito-borne infectious disease that is transmitted by the bite of Anopheles mosquitoes. The symptoms of human malaria typically include fever, fatigue, vomiting, and headaches. In severe cases, the disease can cause jaundice, seizures, coma, or death. Symptoms usually begin 10 to 15 days after being bitten by an infected Anopheles mosquito. If not properly treated, people may have recurrences of the disease months later. Those who survive an infection develop partial immunity, being susceptible to reinfection although with milder symptoms. This partial resistance disappears over months to years if the person has no continuing exposure to malaria. Malaria is caused by single-celled parasites of the genus Plasmodium, generally spread through the bites of an infected female Anopheles mosquito. The mosquito bite introduces the parasites from the mosquito's saliva into the blood. The parasites initially reproduce and mature in the liver without causing symptoms. After a few days the mature parasites spread into the bloodstream, where they infect and destroy red blood cells, causing the symptoms of infection. Five species of Plasmodium commonly infect humans. The three species associated with more severe cases are P. falciparum (which is responsible for the vast majority of malaria deaths), P. vivax and P. knowlesi (a simian malaria that spills over into thousands of people a year). P. ovale and P. malariae generally cause a milder form of malaria. Malaria is typically diagnosed by the microscopic examination of blood using blood films, or with antigen-based rapid diagnostic tests. Methods that use the polymerase chain reaction to detect the parasite's DNA have been developed, but they are not widely used in areas where malaria is common, due to their cost and complexity. The risk of disease can be reduced by preventing mosquito bites through the use of mosquito nets and insect repellents or with mosquito-control measures such as spraying insecticides and draining standing water Several prophylactic medications are available to prevent malaria in areas where the disease is common. As of 2023, two malaria vaccines have been endorsed by the World Health Organization. Resistance among the parasites has developed to several antimalarial medications; for example, chloroquine-resistant P. falciparum has spread to most malaria-prone areas, and resistance to artemisinin has become a problem in some parts of Southeast Asia. Because of this, drug treatment for malaria infection should be tailored to best fit the Plasmodium species involved and the geographical location where the infection was acquired.  The disease is widespread in the tropical and subtropical regions that exist in a broad band around the equator. This includes much of sub-Saharan Africa, Asia, and Latin America. In 2024, some 282 million cases of malaria worldwide resulted in an estimated 610,000 deaths. Around 95% of the cases and deaths occurred in sub-Saharan Africa. Malaria is commonly associated with poverty and has a significant negative effect on economic development; in Africa, it is estimated to result in economic losses (estimated at US$12 billion a year in 2005) due to increased healthcare costs, lost ability to work, and adverse effects on tourism.	https://en.wikipedia.org/wiki/Malaria
DOID:1245	vulva cancer	Vulvar cancer	Vulvar cancer is a cancer of the vulva, the outer portion of the female genitals. It most commonly affects the labia majora. Less often, the labia minora, clitoris, or Bartholin's glands are affected. Symptoms include a lump, itchiness, changes in the skin, or bleeding from the vulva. Risk factors include vulvar intraepithelial neoplasia (VIN), HPV infection, genital warts, smoking, and many sexual partners. Most vulvar cancers are squamous cell cancers. Other types include adenocarcinoma, melanoma, sarcoma, and basal cell carcinoma. Diagnosis is suspected based on physical examination and confirmed by tissue biopsy. Routine screening is not recommended. Prevention may include HPV vaccination. Standard treatments may include surgery, radiation therapy, chemotherapy, and biologic therapy. Vulvar cancer newly affected about 44,200 people and resulted in 15,200 deaths globally in 2018. In the United States, it newly occurred in about 6,070 people with 1,280 deaths a year. Onset is typically after the age of 45. The five-year survival rate for vulvar cancer is around 70% as of 2022. Outcomes, however, are affected by whether spread has occurred to lymph nodes.	https://en.wikipedia.org/wiki/Vulvar_cancer
DOID:12849	autistic disorder	Classic autism	"Classic autism—also known as childhood autism, autistic disorder, or Kanner's syndrome—is a formerly diagnosed neurodevelopmental disorder first described by Leo Kanner in 1943. It is characterized by atypical and impaired development in social interaction and communication as well as restricted and repetitive behaviors, activities, and interests. These symptoms first appear in early childhood and persist throughout life. Classic autism was last recognized as a diagnosis in the DSM-IV and ICD-10, and has been superseded by autism-spectrum disorder in the DSM-5 (2013) and ICD-11 (2022). Globally, classic autism was estimated to affect 24.8 million people as of 2015. Autism is likely caused by a combination of genetic and environmental factors, with genetic factors thought to heavily predominate. Certain proposed environmental causes of autism have been met with controversy, such as the fraudulent vaccine hypothesis that, although disproved, has negatively impacted vaccination rates among children. Since the DSM-5/ICD-11, the term ""autism"" more commonly refers to the broader autism spectrum."	https://en.wikipedia.org/wiki/Classic_autism
DOID:12930	dilated cardiomyopathy	Dilated cardiomyopathy	Dilated cardiomyopathy (DCM) is a condition in which the heart becomes enlarged and cannot pump blood effectively. Symptoms vary from none to feeling tired, leg swelling, and shortness of breath. It may also result in chest pain or fainting. Complications can include heart failure, heart valve disease, or an irregular heartbeat. Causes include genetics, alcohol, cocaine, certain toxins, complications of pregnancy, and certain infections. Coronary artery disease and high blood pressure may play a role, but are not the primary cause. In many cases the cause remains unclear. It is a type of cardiomyopathy, a group of diseases that primarily affects the heart muscle. The diagnosis may be supported by an electrocardiogram, chest X-ray, or echocardiogram. In those with heart failure, treatment may include medications in the ACE inhibitor, beta blocker, and diuretic families. A low salt diet may also be helpful. In those with certain types of irregular heartbeat, blood thinners or an implantable cardioverter defibrillator may be recommended. Cardiac resynchronization therapy (CRT) may be necessary. If other measures are not effective a heart transplant may be an option in some. During the last two decades, there has been an increase in the number of patients diagnosed, and DCM represents the most common form of cardiomyopathy in adults. The most recent figures indicate that about 3 per 1,000 men and 1 per 1,000 women are affected. It is associated with a substantial excess mortality compared with the general population, ranging from about a 32-fold higher mortality in the youngest adults with DCM to about a 2-fold increase in the oldest patients. It can also occur in children and is the most common type of cardiomyopathy in this age group. DCM predominantly affects the left ventricle as it has the highest load. Comparing the left to the right, the right ventricle only needs to circulate blood to the pulmonary arteries, which are relatively close in proximity. The left ventricle however, is responsible for pumping blood to the remaining parts of the body that are not the lungs. This load difference results in the cardiac muscle of the left ventricle getting more wear and stress throughout the course of a day, resulting in a higher vulnerability to DCM than the right ventricle.	https://en.wikipedia.org/wiki/Dilated_cardiomyopathy
DOID:12995	conduct disorder	Conduct disorder	Conduct disorder (CD) is a mental disorder diagnosed in childhood or adolescence that is characterized by a repetitive and persistent pattern of antisocial behavior involving the violation of the basic rights of others or major age-appropriate norms. These behaviors may include theft, lying, physical violence, destruction, and rule-breaking. Conduct disorder is often seen as the precursor to antisocial personality disorder; however, the latter, by definition, cannot be diagnosed until the individual is 18 years old.  Conduct disorder may result from parental rejection and neglect and in such cases can be treated with family therapy, as well as behavioral modifications and pharmacotherapy. It may also be caused by environmental lead exposure. Conduct disorder is estimated to affect 51.1 million people globally as of 2013.	https://en.wikipedia.org/wiki/Conduct_disorder
DOID:1312	focal segmental glomerulosclerosis	Focal segmental glomerulosclerosis	Focal segmental glomerulosclerosis (FSGS) is a histopathologic finding of scarring (sclerosis) of glomeruli and damage to renal podocytes. This process damages the filtration function of the kidney, resulting in protein presence in the urine due to protein loss. FSGS is a leading cause of excess protein loss—nephrotic syndrome—in children and adults in the US. Signs and symptoms include proteinuria and edema.  Kidney failure is a common long-term complication of the disease. FSGS can be classified as primary, secondary, or genetic, depending on whether a particular toxic or pathologic stressor or genetic predisposition can be identified as the cause. Diagnosis is established by renal biopsy, and treatment consists of glucocorticoids and other immune-modulatory drugs. Response to therapy is variable, with a significant portion of patients progressing to end-stage kidney failure. An American epidemiological study 20 years ago demonstrated that FSGS is estimated to occur in 7 persons per million, with male African-Americans at higher risk.	https://en.wikipedia.org/wiki/Focal_segmental_glomerulosclerosis
DOID:13189	gout	Gout	"Gout ( GOWT), also called rheumatic gout, is a form of inflammatory arthritis characterized by recurrent attacks of pain in a red, tender, hot, and swollen joint, caused by the deposition of needle-shaped crystals of the monosodium salt of uric acid. Pain typically comes on rapidly, reaching maximal intensity in less than 12 hours.  In about half of cases, the joint at the base of the big toe is affected (podagra). It may also result in tophi, kidney stones, or kidney damage. Gout is due to persistently elevated levels of uric acid (urate) in the blood (hyperuricemia). This occurs from a combination of diet, other health problems, and genetic factors. At high levels, uric acid crystallizes and the crystals deposit in joints, tendons, and surrounding tissues, resulting in an attack of gout. Gout occurs more commonly in those who regularly drink beer or sugar-sweetened beverages, eat foods that are high in purines such as liver, shellfish, or anchovies, or are overweight. Diagnosis of gout may be confirmed by the presence of crystals in the joint fluid or in a deposit outside the joint. Blood uric acid levels may be normal during an attack. Treatment with nonsteroidal anti-inflammatory drugs (NSAIDs), glucocorticoids, or colchicine improves symptoms. Once the acute attack subsides, levels of uric acid may be lowered via lifestyle changes and in those with frequent attacks, allopurinol or probenecid provides long-term prevention. Taking vitamin C and having a diet high in low-fat dairy products may be preventive. Gout affects about 1–2% of adults in the developed world at some point in their lives. It has become more common in recent decades. This is believed to be due to increasing risk factors in the population, such as metabolic syndrome, longer life expectancy, and changes in diet. Older males are most commonly affected. Gout was historically known as ""the disease of kings"" or ""rich man's disease"" for its relationship to a rich diet and obesity. It has been recognized at least since the time of the ancient Egyptians."	https://en.wikipedia.org/wiki/Gout
DOID:1319	brain cancer	Brain tumor	A brain tumor (sometimes referred to as brain cancer) occurs when a group of cells within the brain grow out of control, creating a mass. There are two main types of tumors: malignant (cancerous) tumors and benign (non-cancerous) tumors. These can be further classified as primary tumors, which start within the brain, and secondary tumors, which most commonly have spread from tumors located outside the brain, known as brain metastasis tumors. All types of brain tumors may produce symptoms that vary depending on the size of the tumor and the part of the brain that is involved. Where symptoms exist, they may include headaches, seizures, problems with vision, vomiting and mental changes. Other symptoms may include difficulty walking, speaking, with sensations, or unconsciousness. The cause of most brain tumors is unknown, though up to 4% of brain cancers may be caused by CT scan radiation. Uncommon risk factors include exposure to vinyl chloride, Epstein–Barr virus, ionizing radiation, and inherited syndromes such as neurofibromatosis, tuberous sclerosis, and von Hippel-Lindau Disease. Studies on mobile phone exposure have not shown a clear risk. The most common types of primary tumors in adults are meningiomas (usually benign) and astrocytomas such as glioblastomas. In children, the most common type is a malignant medulloblastoma. Diagnosis is usually by medical examination along with computed tomography (CT) or magnetic resonance imaging (MRI). The result is then often confirmed by a biopsy. Based on the findings, the tumors are divided into different grades of severity. Treatment may include some combination of surgery, radiation therapy and chemotherapy. If seizures occur, anticonvulsant medication may be needed. Dexamethasone and furosemide are medications that may be used to decrease swelling around the tumor. Some tumors grow gradually, requiring only monitoring and possibly needing no further intervention. Treatments that use a person's immune system are being studied. Outcomes for malignant tumors vary considerably depending on the type of tumor and how far it has spread at diagnosis. Although benign tumors only grow in one area, they may still be life-threatening depending on their size and location. Malignant glioblastomas usually have very poor outcomes, while benign meningiomas usually have good outcomes. The average five-year survival rate for all (malignant) brain cancers in the United States is 33%. Secondary, or metastatic, brain tumors are about four times as common as primary brain tumors, with about half of metastases coming from lung cancer. Primary brain tumors occur in around 250,000 people a year globally, and make up less than 2% of cancers. In children younger than 15, brain tumors are second only to acute lymphoblastic leukemia as the most common form of cancer. In New South Wales, Australia in 2005, the average lifetime economic cost of a case of brain cancer was AU$1.9 million, the greatest of any type of cancer.	https://en.wikipedia.org/wiki/Brain_tumor
DOID:13223	uterine fibroid	Uterine fibroid	Uterine fibroids, also known as uterine leiomyomas, fibromyoma or fibroids, are benign smooth muscle tumors of the uterus, part of the female reproductive system. Most women with fibroids have no symptoms, while others may have painful or heavy menstrual bleeding. If large enough, they may push on the bladder, causing a frequent need to urinate. They may also cause pain during penetrative sex or lower back pain. Someone can have one uterine fibroid or many. It is uncommon but possible that fibroids may make it difficult to become pregnant. The exact cause of uterine fibroids is unclear. However, fibroids run in families and appear to be partly determined by hormone levels. Risk factors include obesity and eating red meat. Diagnosis can be performed by pelvic examination or medical imaging. Treatment is typically not needed if there are no symptoms. NSAIDs, such as ibuprofen, and paracetamol (acetaminophen) may help with pain. According to The Mayo Clinic, NSAIDs may help relieve pain tied to fibroids. Still, they do not reduce bleeding caused by fibroids as they are not hormonal medicines. Iron supplements may be needed in those with heavy periods. Medications of the gonadotropin-releasing hormone agonist class may decrease the size of the fibroids but are expensive and associated with side effects. If greater symptoms are present, surgery to remove the fibroid or uterus may help. Uterine artery embolization may also help. Cancerous versions of fibroids are very rare and are known as leiomyosarcomas. They do not appear to develop from benign fibroids. About 20% to 80% of women develop fibroids by the age of 50. In 2013, it was estimated that 171 million women were affected worldwide. They are typically found during the middle and later reproductive years. After menopause, they usually decrease in size. In the United States, uterine fibroids are a common reason for surgical removal of the uterus.	https://en.wikipedia.org/wiki/Uterine_fibroid
DOID:1324	lung cancer	Lung cancer	Lung cancer is a malignant tumor that originates in the tissues of the lungs. Lung cancer is caused by genetic damage to the DNA of cells in the airways, often caused by cigarette smoking or inhaling damaging chemicals. Damaged airway cells gain the ability to multiply unchecked, causing the growth of a tumor. Without treatment, tumors spread throughout the lung, damaging lung function. Eventually lung tumors metastasize, spreading to other parts of the body. Early lung cancer often has no symptoms and can only be detected by medical imaging. As the cancer progresses, most people experience nonspecific respiratory problems: coughing, shortness of breath, or chest pain. Other symptoms depend on the location and size of the tumor. Those suspected of having lung cancer typically undergo a series of imaging tests to determine the location and extent of any tumors. Definitive diagnosis of lung cancer requires a biopsy of the suspected tumor be examined by a pathologist under a microscope. In addition to recognizing cancerous cells, a pathologist can classify the tumor according to the type of cells it originates from. Around 15% of cases are small-cell lung cancer (SCLC), and the remaining 85% (the non-small-cell lung cancers or NSCLC) are adenocarcinomas, squamous-cell carcinomas, and large-cell carcinomas. After diagnosis, further imaging and biopsies are done to determine the cancer's stage based on how far it has spread. Treatment for early stage lung cancer includes surgery to remove the tumor, sometimes followed by radiation therapy and chemotherapy to kill any remaining cancer cells. Later stage cancer is treated with radiation therapy and chemotherapy alongside drug treatments that target specific cancer subtypes. Even with treatment, only around 20% of people survive five years on from their diagnosis. Survival rates are higher in those diagnosed at an earlier stage, diagnosed at a younger age, and in women compared to men. Most lung cancer cases are caused by tobacco smoking. The remainder are caused by exposure to hazardous substances like asbestos and radon gas, or by genetic mutations that arise by chance. Consequently, lung cancer prevention efforts encourage people to avoid hazardous chemicals and quit smoking. Quitting smoking both reduces one's chance of developing lung cancer and improves treatment outcomes in those already diagnosed with lung cancer. Lung cancer is the most diagnosed and deadliest cancer worldwide, with 2.2 million cases in 2020 resulting in 1.8 million deaths. Lung cancer is rare in those younger than 40; the average age at diagnosis is 70 years, and the average age at death 72. Incidence and outcomes vary widely across the world, depending on patterns of tobacco use. Prior to the advent of cigarette smoking in the 20th century, lung cancer was a rare disease. In the 1950s and 1960s, increasing evidence linked lung cancer and tobacco use, culminating in declarations by most large national health bodies discouraging tobacco use.	https://en.wikipedia.org/wiki/Lung_cancer
DOID:13241	Behcet's disease	Behçet's disease	Behçet's disease or Behçet's syndrome (; BD; sometimes written Behcet) is a type of inflammatory disorder which affects multiple parts of the body. The most common symptoms include painful sores on the mucous membranes of the mouth and other parts of the body, inflammation of parts of the eye, and arthritis. The sores can last from a few days, up to a week or more. Less commonly there may be inflammation of the brain or spinal cord, blood clots, aneurysms, or blindness. Often, the symptoms come and go. The cause is unknown. It is believed to be partly genetic. Behçet's is not contagious. Diagnosis is based on at least three episodes of mouth sores in a year, together with at least two of the following: genital sores, eye inflammation, skin sores, a positive skin prick test. Although Behçet's can be treated, there is no cure. Treatments may include immunosuppressive medication such as corticosteroids and anti-TNFs as well as lifestyle changes. Lidocaine mouthwash may help with the pain. Colchicine may decrease the frequency of attacks. While rare in the United States and Europe, it is more common in the Middle East and Asia. In Turkey, for example, about 2 per 1,000 are affected. Onset is usually in a person's twenties or forties. The disease was initially described by Turkish dermatologist Hulusi Behçet in 1937.	https://en.wikipedia.org/wiki/Beh%C3%A7et%27s_disease
DOID:13378	Kawasaki disease	Kawasaki disease	"Kawasaki disease (also known as mucocutaneous lymph node syndrome) is a syndrome of unknown cause that results in a fever and mainly affects children under 5 years of age. It is a form of vasculitis, in which medium-sized blood vessels become inflamed throughout the body. The fever typically lasts for more than five days and is not affected by antipyretics. Other common symptoms include large lymph nodes in the neck, a rash in the genital area, lips, palms, or soles of the feet, and red eyes. Within three weeks of the onset, the skin from the hands and feet may peel, after which recovery typically occurs. The disease is the leading cause of acquired heart disease in children in developed countries, which include the formation of coronary artery aneurysms and myocarditis. While the specific cause is unknown, it is thought to result from an excessive immune response to particular infections in children who are genetically predisposed to those infections. It is not an infectious disease, that is, it does not spread between people. Diagnosis is usually based on a person's signs and symptoms. Other tests such as an ultrasound of the heart and blood tests may support the diagnosis. Diagnosis must take into account many other conditions that may present similar features, including scarlet fever and juvenile rheumatoid arthritis. Multisystem inflammatory syndrome in children, a ""Kawasaki-like"" disease associated with COVID-19, appears to have distinct features. Another disease that can originally be presented with the same symptoms is measles. This is due to similar symptoms such as red eyes, persistent fever, and swollen hands/feet. However, Kawasaki disease is not spread the way measles can be spread from person to person. Typically, initial treatment of Kawasaki disease consists of high doses of aspirin and immunoglobulin. Usually, with treatment, fever resolves within 24 hours and full recovery occurs. If the coronary arteries are involved, ongoing treatment or surgery may occasionally be required. Without treatment, coronary artery aneurysms occur in up to 25% and about 1% die. With treatment, the risk of death is reduced to 0.17%. People who have had coronary artery aneurysms after Kawasaki disease require lifelong cardiological monitoring by specialized teams. Kawasaki disease is rare. It affects between 8 and 67 per 100,000 people under the age of five except in Japan, where it affects 124 per 100,000. Children that are male at birth are more commonly affected than children that are female at birth. The disorder is named after Japanese pediatrician Tomisaku Kawasaki, who first described it in 1967."	https://en.wikipedia.org/wiki/Kawasaki_disease
DOID:13499	jejunal cancer		Description not found.	
DOID:14004	thoracic aortic aneurysm	Thoracic aortic aneurysm	"A thoracic aortic aneurysm is an aortic aneurysm that presents primarily in the thorax. A thoracic aortic aneurysm is the ""ballooning"" of the upper aspect of the aorta, above the diaphragm. Untreated or unrecognized they can be fatal due to dissection or ""popping"" of the aneurysm leading to nearly instant death. Thoracic aneurysms are less common than an abdominal aortic aneurysm. However, a syphilitic aneurysm is more likely to be a thoracic aortic aneurysm than an abdominal aortic aneurysm. This condition is commonly treated via a specialized multidisciplinary approach with both vascular surgeons and cardiac surgeons."	https://en.wikipedia.org/wiki/Thoracic_aortic_aneurysm
DOID:14221	metabolic syndrome X	Metabolic syndrome	Metabolic syndrome is a clustering of at least three of the following five medical conditions: abdominal obesity, high blood pressure, high blood sugar, high serum triglycerides, and low serum high-density lipoprotein (HDL). Metabolic syndrome is associated with the risk of developing cardiovascular disease and type 2 diabetes. In the U.S., about 25% of the adult population has metabolic syndrome, a proportion increasing with age, particularly among racial and ethnic minorities. Insulin resistance, metabolic syndrome, and prediabetes are closely related to one another and have overlapping aspects. The syndrome is thought to be caused by an underlying disorder of energy utilization and storage, but the cause of the syndrome is an area of ongoing medical research. Researchers debate whether a diagnosis of metabolic syndrome implies differential treatment or increases risk of cardiovascular disease beyond what is suggested by the sum of its individual components.	https://en.wikipedia.org/wiki/Metabolic_syndrome
DOID:14227	azoospermia	Azoospermia	Azoospermia is the medical condition of a man whose semen contains no sperm. It is associated with male infertility, but many forms are amenable to medical treatment. In humans, azoospermia affects about 1% of the male population and may be seen in up to 20% of male infertility situations in Canada. In a non-pathological context, azoospermia is also the intended result of a vasectomy.	https://en.wikipedia.org/wiki/Azoospermia
DOID:14268	sclerosing cholangitis	Primary sclerosing cholangitis	Primary sclerosing cholangitis (PSC) is a long-term progressive disease of the liver and gallbladder characterized by inflammation and scarring of the bile ducts, which normally allow bile to drain from the gallbladder. Affected individuals may have no symptoms or may experience signs and symptoms of liver disease, such as jaundice, itching, and abdominal pain. The bile duct scarring that occurs in PSC narrows the ducts of the biliary tree and impedes the flow of bile to the duodenum. Eventually, it can lead to cirrhosis of the liver and liver failure. PSC increases the risk of various cancers, including liver cancer, gallbladder carcinoma, colorectal cancer, and cholangiocarcinoma.  The underlying cause of PSC is unknown. Genetic susceptibility, immune system dysfunction, and abnormal composition of the gut flora may play a role. This is further suggested by the observation that around 75% of individuals with PSC also have inflammatory bowel disease (IBD), most often ulcerative colitis. No effective medical treatment for primary sclerosing cholangitis is known. Its most definitive treatment is a liver transplant, but disease recurrence can occur in 25–30% of cases. For patients unable or unwilling to receive a transplant, therapy primarily focuses on relieving symptoms, rather than stopping disease progression. If the sclerosing cholangitis is a secondary effect of a different disease, treatment is directed towards the underlying cause. PSC is a rare disease and most commonly affects people with IBD. About 3.0 to 7.5% of people with ulcerative colitis have PSC, and 80% of people with PSC have some form of IBD. Diagnosis usually occurs in people in their 30s or 40s. Individuals of Northern European ancestry are affected more often than people of Southern European or Asian descent. Men are affected more often than women. The disease was initially described in the mid-1800s, but was not fully characterized until the 1970s. The advent of improved medical-imaging techniques, such as endoscopic retrograde cholangiopancreatography, enabled more complete description and understanding.	https://en.wikipedia.org/wiki/Primary_sclerosing_cholangitis
DOID:14330	Parkinson's disease	Parkinson's disease	"Parkinson's disease (PD), or simply Parkinson's, is a neurodegenerative disease primarily of the central nervous system, affecting both motor and non-motor systems. The motor symptoms, collectively called parkinsonism, include tremors, slowness in initiating movement (bradykinesia), rigidity, and difficulty maintaining balance (postural instability). Non-motor symptoms such as autonomic nervous system failures (dysautonomia), sleep abnormalities, decreased ability to smell (anosmia), and behavioral changes or neuropsychiatric problems, such as cognitive impairment, psychosis, and anxiety, may appear at any stage of the disease. Symptoms typically develop gradually, and non-motor issues become more prevalent as the disease progresses. Parkinson's disease has no single cause; rather, genetic and environmental factors interact to affect critical cellular processes. Parkinson's disease involves the gradual decay and loss of dopamine-producing neurons in a brain region called the substantia nigra and other related cell groups in the brainstem. Misfolded proteins, such as alpha-synuclein, aggregate to form clumps called Lewy bodies, if not cleared from cells by cellular degradation systems. Protein accumulation stimulates the release of pro-inflammatory molecules by the microglia, a protective response that can cause neuroinflammation, further neuronal damage, and disruption of metabolic systems, if remaining chronic. Diagnosis is primarily based on signs and symptoms, typically motor-related, identified through neurological examination. Medical imaging techniques such as PET scanning can support the diagnosis. PD typically manifests in individuals over 60, with about one percent affected. In those younger than 50, the condition is termed ""early-onset PD"". No cure for PD is known, and treatment focuses on alleviating symptoms. Initial treatment typically includes levodopa, MAO-B inhibitors, or dopamine agonists. As the disease progresses, these medications become less effective and may cause involuntary muscle movements. Diet and rehabilitation therapies can help improve symptoms. Deep brain stimulation is used to manage severe motor symptoms when drugs are ineffective. Little evidence exists for treatments addressing non-motor symptoms, such as sleep disturbances and mood instability. Life expectancy for those with PD is near-normal, but is decreased for early-onset."	https://en.wikipedia.org/wiki/Parkinson%27s_disease
